provision_version_id,instrument_id,stable_provision_id,effective_from,effective_to_exclusive,application_basis,exact_change_kind,semantic_change,actor_role,modality,true_effect,false_effect,reserved_decision_owner,evidence_contract,rule_determinacy,authority_judgment_required,legal_linguistic_conflict,semantic_note,source_uri,source_paths,source_snapshot_hashes,source_snapshot_dates,source_quote,source_quote_sha256,temporal_status
EU-2020-1201:7(3)(b):v1,EU-2020-1201,EU-2020-1201:7(3)(b),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,-,derogation continues,derogation falls,-,treatment records,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"the individual specified plants or the area concerned are subject to appropriate phytosanitary treatments against the vector population of the specified pest, in all its stages. Those treatments may include chemical, biological or mechanical methods, taking into account the local conditions.",7f7c6ec368584c47ae214e94936f050f4bd7b514b7f496e36184bd1f21f13284,CURRENT
EU-2020-1201:8(1):v1,EU-2020-1201,EU-2020-1201:8(1),2020-08-20,2024-10-17,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,shall,"apply treatment against all vector stages in the infected zone, including before and during removal",-,-,treatment records tied to the removal,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,NO,ES permissive treatment classes versus EN/IT/FR/DE mandatory; compile mandatory for Puglia,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05,"1. The Member State concerned shall apply appropriate phytosanitary treatments, in the infected zone, against the vector population of the specified pest, in all its stages. It shall apply those treatments prior to and during the removal of the plants referred to in Article 7(1). Those treatments shall include efficient chemical, biological or mechanical treatments against the vectors, taking into account the local conditions.",1e43f6c14f8a7334594c6a3852ff1b9718e288e91e4b049d882938ca197bcaee,SUPERSEDED
EU-2020-1201:8(1):v2,EU-2020-1201,EU-2020-1201:8(1),2024-10-17,,effective amending act reflected by dated consolidation,TEXT_CHANGED,YES,Member State concerned,shall,"apply phytosanitary treatment against all vector stages, in particular before and during removal in the flight season; treatments include efficient chemical, biological or mechanical methods",-,-,treatment records tied to the removal,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,NO,ES permissive treatment classes versus EN/IT/FR/DE mandatory; compile mandatory for Puglia,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20241017,regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2024-10-17;2025-07-01;2025-11-24,"1. In the infected zone, the Member State concerned shall apply appropriate phytosanitary treatments against all the stages of the vector population of the specified pest. In particular, it shall apply those treatments prior and during the removal of the plants referred to in Article 7(1), during the flight season of the vectors. Those practices shall include efficient chemical, biological or mechanical treatments against the vectors, taking into account the local conditions.",37b98b88e6d479a1c8e68533573a4216a1b876d5cc1e9bc3dbb4ebbdd0095990,CURRENT
EU-2020-1201:8(2):v1,EU-2020-1201,EU-2020-1201:8(2),2020-08-20,2024-10-17,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,shall,"apply agricultural practices controlling all vector stages throughout infected and buffer zones at the most appropriate time, regardless of removal, including efficient treatment methods",-,-,-,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05,"2. The Member State concerned shall apply agricultural practices for the control of the vector population of the specified pest, in all its stages, in the infected zone and in the buffer zone. It shall apply those practices at the most appropriate time of the year, regardless of the removal of the plants concerned. Those practices shall include efficient chemical, biological or mechanical treatments against the vectors, as appropriate, taking into account the local conditions.",5da54b526604dd4057cda2639d391b821e43d606753df0cfbd2a9d4a788133cc,SUPERSEDED
EU-2020-1201:8(2):v2,EU-2020-1201,EU-2020-1201:8(2),2024-10-17,,effective amending act reflected by dated consolidation,TEXT_CHANGED,YES,Member State concerned,shall,apply the measures at (a) and (b),-,-,-,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20241017,regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2024-10-17;2025-07-01;2025-11-24,The Member State concerned shall apply:,b2def9bdd3144a0cc71fbcade83a3456a447505d9414bedb0f461edbc68d9170,CURRENT
EU-2020-1201:8(2)(a):v1,EU-2020-1201,EU-2020-1201:8(2)(a),2024-10-17,,effective amending act reflected by dated consolidation,INITIAL,INTRODUCED,Member State concerned,shall,"agricultural practices controlling the vector in all stages, at the most appropriate time, regardless of removal",-,-,compliance inspection records,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20241017,regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2024-10-17;2025-07-01;2025-11-24,"in agricultural areas, in the infected zone and buffer zone, agricultural practices for the control of the vector population of the specified pest, in all its stages, at the most appropriate time of the year, regardless of the removal of the plants concerned;",44a43e603e79abea43efae08f366b2838ac83072324bc5e0344b71ba6456f30b,CURRENT
EU-2020-1201:8(2)(b):v1,EU-2020-1201,EU-2020-1201:8(2)(b),2024-10-17,,effective amending act reflected by dated consolidation,INITIAL,INTRODUCED,Member State concerned,shall,"measures controlling the vector in all stages, at the most appropriate time, regardless of removal",-,-,compliance inspection records,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20241017,regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2024-10-17;2025-07-01;2025-11-24,"in areas other than agricultural areas, at least in the infected zones, measures for the control of the vector population of the specified pest, in all its stages, at the most appropriate time of the year, regardless of the removal of the plants concerned.",fd4d21bef495e6647192c82895fe9127cef702b5e3cfc3dbaf497d46df4a9a74,CURRENT
EU-2020-1201:8(2)-sub1:v1,EU-2020-1201,EU-2020-1201:8(2)-sub1,2024-10-17,,effective amending act reflected by dated consolidation,INITIAL,INTRODUCED,Member State concerned,shall,"those practices and measures include effective chemical, biological or mechanical treatment as appropriate",-,-,method used,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20241017,regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2024-10-17;2025-07-01;2025-11-24,"The agricultural practices referred to in point (a) of the first subparagraph and measures referred to in point (b) of the first subparagraph shall include efficient chemical, biological or mechanical treatments against the vectors, as appropriate, taking into account the local conditions.",7ca9303acb59a5c57f42519c3ccf92759803fae9726485b1737116ba788608e9,CURRENT
EU-2020-1201:9(1):v1,EU-2020-1201,EU-2020-1201:9(1),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,shall,"destroy the plants and parts in a manner preventing spread, in situ or at a designated nearby location within the infected zone, or netted at the shortest possible distance from that designated location",-,-,"designated location, actual destruction location, route, net and transport evidence",DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"1. The Member State concerned shall destroy the plants and parts of plants referred to in Article 7(1), in a manner ensuring that the specified pest is not spread, in situ or in a nearby location designated for this purpose within the infected zone or, provided that those plants or parts of plants are covered by net against the vectors, at the shortest distance from that location.",9f85d67972ab3bb43067f4dc8aab0b22fee7df4cbd2deddecd7f28996342e35d,CURRENT
EU-2020-1201:9(2):v1,EU-2020-1201,EU-2020-1201:9(2),2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,may,"Within the applicable destruction population, the competent risk-based decision permits destruction limited to branches and foliage, treatment of retained wood, and removal or devitalisation of roots.",Full destruction remains only within the applicable destruction population; no destruction route arises for a living plant lawfully retained outside it.,Member State concerned,the risk basis and the root treatment,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,YES,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"2. The Member State concerned may decide, on the basis of the risk level, to limit the destruction to the branches and foliage only and subject the related wood to phytosanitary treatment as referred to in Article 8(1). The root system of those plants shall be either removed or devitalised, with an appropriate phytosanitary treatment to avoid resprouting.",33f7532d0fe5ed5dd36afc1946d36a6f26cd832c274651376d0f94f146a4f280,CURRENT
EU-2020-1201:9(3):v1,EU-2020-1201,EU-2020-1201:9(3),2024-10-17,,effective amending act reflected by dated consolidation,INITIAL,INTRODUCED,competent authority,shall,verify the wood is free from leaves and branches,-,-,verification record,DETERMINISTIC_RULE__EVIDENCE_OR_POLICY_REQUIRED,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20241017,regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2024-10-17;2025-07-01;2025-11-24,"3. When the competent authority of the Member State concerned decides not to destroy the wood referred to in paragraph 2, it shall verify that it is free from leaves and branches.",42b5160c729f7cd3b2b4d8644e547c6df6079f97735092616eee8f4f3525ce8a,CURRENT
EU-2020-1201:10:v1,EU-2020-1201,EU-2020-1201:10,2020-08-20,,EU-2020-1201 Article 38 entry into force,INITIAL,INITIAL,Member State concerned,shall,monitor the entire demarcated area by annual surveys at the most appropriate times,-,-,survey records,DETERMINISTIC_RULE,NO,-,-,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02020R1201-20200817,regulation/source/consolidations/02020R1201-20200817.txt;regulation/source/consolidations/02020R1201-20211011.txt;regulation/source/consolidations/02020R1201-20211223.txt;regulation/source/consolidations/02020R1201-20230928.txt;regulation/source/consolidations/02020R1201-20240605.txt;regulation/source/consolidations/02020R1201-20241017.txt;regulation/source/consolidations/02020R1201-20250701.txt;regulation/source/consolidations/02020R1201-20251124.txt,0c2f2f5a1c9f3aa6029968316919fd1c3302849388c0d8c92632e2533719a4b1;45e3ac62539f5f05dccfcb2980038efbaedf9961518a7232e565a63f08db99ae;7399f07ef01d86355316157be4a6a7fc1fb91d27785179b775cdbb1494a167ad;bc99293b1ca38ecc84d0751ec8c66f624f8d31fab2b2f521e48b57bf609c08bf;dd0488e1db242996cfa0fa99bb54197fd3b73a311661cc3f8b95571553c4990e;0b48eb0200b1547987dc8ef6353101b3a1f4aec1378632643e60cdab0688110c;12618f62fc97c09c8f913c103ff58d04537c7f386de1c74c12a12921a366f9fa;d00d33c426a1e12b81470a4c0c5c5000fdd91caece26057c028e886a07109273,2020-08-17;2021-10-11;2021-12-23;2023-09-28;2024-06-05;2024-10-17;2025-07-01;2025-11-24,"In the entire demarcated area, the Member State concerned shall monitor, at the most appropriate times, the presence of the specified pest by annual surveys, in accordance with Article 2(5) and (6), and taking into account the information referred to in the Authority’s Pest Survey Card on Xylella fastidiosa.",c11d527bce42261e797ccc0d2f1b64b39c90eda1e1337a5d94bf8d4940a81128,CURRENT
